"시도명",시군구명,어린이집코드,어린이집명,어린이집유형구분,운영현황,우편번호,상세주소,어린이집전화번호,어린이집팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,위도,경도,통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,제공서비스,데이터기준일자
"대전광역시",서구,1468000439,콩콩어린이집,협동,Y,35303,대전광역시 서구 도산로370번길 22-1,042-485-5858,042-537-0505,,5,209,3,,12,73,44,,,미운영,2015-05-20,,,,일반,2020-02-10
"대전광역시",서구,3148035545,크로바어린이집,가정,Y,35248,"대전광역시 서구 둔산로 155 110동 103호 (둔산동, 크로바아파트)",042-487-0045,,,4,74,0,,7,20,20,,,미운영,2012-09-28,,,,일반,2020-02-10
"대전광역시",서구,3148017663,큰나무어린이집,가정,Y,35371,"대전광역시 서구 관저로 51 510동 106호 (관저동, 구봉마을5단지)",042-545-6697,,,3,61,0,,6,20,18,,,운영,2001-04-27,,,,일반,2020-02-10
"대전광역시",서구,3148006259,큰사랑어린이집,가정,Y,35263,"대전광역시 서구 문정로90번길 60 110동 103호 (탄방동, 한우리아파트)",042-484-9943,,,3,99,0,,7,19,19,,,미운영,2004-09-30,,,,시간연장형,2020-02-10
"대전광역시",서구,3148015379,키즈맘어린이집,가정,Y,35216,"대전광역시 서구 청사로 65 109동 101호 (월평동, 황실타운아파트)",042-472-3963,,,4,102,0,,6,20,20,,,미운영,2008-01-10,,,,일반,2020-02-10
"대전광역시",서구,3148006486,키즈모드니어린이집,민간,Y,35384,"대전광역시 서구 관저동로 42 주민복지관 1층 (관저동, 느리울마을아파트13단지)",042-542-9992,070-7747-9992,,3,160,0,,8,37,36,,,운영,2002-12-27,,,,일반,2020-02-10
"대전광역시",서구,3148032820,키즈빌어린이집,민간,Y,35306,대전광역시 서구 유등로483번길 28 (용문동),042-527-7942,,,8,306,2,,16,111,84,,,운영,2011-11-21,,,,시간연장형,2020-02-10
"대전광역시",서구,3148042707,키즈아일랜드어린이집,민간,Y,35413,대전광역시 서구 유등로17번길 78 (복수동),042-582-2188,042-582-2189,kidsisland.kidsnote.ac,8,348,2,,20,127,112,,,운영,2007-12-12,,,,시간연장형,2020-02-10
"대전광역시",서구,3148021599,키즈영재어린이집,가정,Y,35218,"대전광역시 서구 청사로 70 114동 104호 (월평동, 누리아파트)",042-369-2589,,,4,54,0,,5,20,18,,,미운영,2008-01-30,,,,일반,2020-02-10
"대전광역시",서구,3148033284,키즈컴어린이집,가정,Y,35205,"대전광역시 서구 청사로 281 208동 101호 (둔산동, 샘머리아파트2단지)",042-581-4720,042-581-4720,,3,102,0,,5,20,17,,,미운영,2007-12-27,,,,일반,2020-02-10
"대전광역시",서구,3148032951,킨더랜드어린이집,가정,Y,35247,"대전광역시 서구 둔산북로 160 1동 104호 (둔산동, 한마루아파트)",042-487-3410,,,5,122,0,,5,20,20,,,미운영,2012-01-31,,,,일반,2020-02-10
"대전광역시",서구,5358000401,킨더엔젤라어린이집,민간,Y,35342,대전광역시 서구 변동서로 7 (변동),042-535-7662,,,4,117,2,,10,27,23,,,운영,2005-01-20,,,,일반,2020-02-10
"대전광역시",서구,2058001469,킹스키즈어린이집,민간,Y,35399,대전광역시 서구 정림로10번길 6-5 (정림동),042-585-2368,042-585-2369,,8,238,2,,9,77,39,,,운영,1995-08-31,,,,일반,2020-02-10
"대전광역시",서구,7298001039,토토로어린이집,가정,Y,35228,"대전광역시 서구 둔산로 15 118동 105호 (둔산동, 향촌아파트)",042-482-3655,,,3,59,0,,7,20,17,,,운영,2007-09-19,,,,일반,2020-02-10
"대전광역시",서구,3148012222,팅커벨어린이집,가정,Y,35285,"대전광역시 서구 동서대로 967 8동 105호 (내동, 코오롱아파트)",042-531-9022,042-531-9022,,5,85,0,,6,20,20,,,미운영,2006-03-13,,,,일반,2020-02-10
"대전광역시",서구,3148018319,파란나라어린이집,가정,Y,35200,대전광역시 서구 만년남로3번길 65 (만년동),042-485-4125,042-485-4125,키즈노트,4,131,0,,4,20,15,,,미운영,2006-03-02,,,,일반,2020-02-10
"대전광역시",서구,3148041542,파란어린이집,가정,Y,35265,"대전광역시 서구 대덕대로 150 119동 101호 (갈마동, 큰마을아파트)",042-538-0123,042-538-0123,,4,102,0,,6,20,20,,,미운영,2006-08-04,,,,일반,2020-02-10
"대전광역시",서구,3148022467,파란하늘어린이집,가정,Y,35202,"대전광역시 서구 만년남로 8 101동 103호 (만년동, 상록수아파트)",042-471-7959,,,3,79,0,,5,15,15,,,미운영,2007-11-13,,,,일반,2020-02-10
"대전광역시",서구,3148037510,파랑새굿맘어린이집,가정,Y,35228,"대전광역시 서구 둔지로 75 102동 102호 (둔산동, 파랑새아파트)",042-483-6776,,,4,76,2,,6,20,18,,,운영,2011-03-08,,,,일반,2020-02-10
"대전광역시",서구,3148022093,포근한어린이집,가정,Y,35346,"대전광역시 서구 배재로 139-31 114동 111호 (도마동, 경남아파트2단지)",042-535-2997,,,3,99,0,,9,20,17,,,운영,2010-04-14,,,,시간연장형,2020-02-10
"대전광역시",서구,1548001666,포비어린이집,가정,Y,35346,"대전광역시 서구 배재로 155-7 108동 101호 (도마동, 경남아파트2단지)",042-531-4335,042-531-4335,http//cafe.daum.net/fourb,4,49,0,,4,17,12,,,운영,2005-03-01,,,,일반,2020-02-10
"대전광역시",서구,3148210553,푸르니어린이집,사회복지법인,Y,35399,대전광역시 서구 정림로10번길 41 (정림동),042-584-1301,042-585-1302,,11,180,1,,13,56,54,,,운영,2005-10-12,,,,시간연장형,2020-02-10
"대전광역시",서구,7368001056,푸른꿈어린이집,가정,Y,35356,"대전광역시 서구 도안동로 123 1703동 101호 (도안동, 도안리슈빌아파트)",042-541-2355,042-541-2355,,4,73,0,,6,20,20,,,미운영,2014-09-30,,,,일반,2020-02-10
"대전광역시",서구,3148026691,푸른나무어린이집,가정,Y,35201,"대전광역시 서구 만년로 45 103동 113호 (만년동, 초원아파트)",042-485-4819,042-485-4819,푸른나무아이하우스-Daum,4,52,0,,5,16,16,,,운영,2010-08-31,,,,일반,2020-02-10
"대전광역시",서구,3148032290,푸른샘어린이집,민간,Y,35355,"대전광역시 서구 도안동로 177 커뮤니티센터 (도안동, 수목토아파트)",042-541-0153,,,4,174,1,,8,63,56,,,미운영,2011-12-13,,,,일반,2020-02-10
"대전광역시",서구,3148034226,푸른숲어린이집,가정,Y,35379,"대전광역시 서구 관저동로90번길 15 112동 102호 (관저동, 관저리슈빌아파트)",042-352-8383,,,4,84,0,,3,19,14,,,미운영,2010-04-19,,,,일반,2020-02-10
"대전광역시",서구,3148007466,푸른어린이집,가정,Y,35228,"대전광역시 서구 둔산로 15 103동 103호 (둔산동, 향촌아파트)",042-487-4588,,,4,102,1,,10,20,20,,,미운영,2005-02-21,,,,시간연장형,2020-02-10
"대전광역시",서구,3148034513,푸른하늘어린이집,가정,Y,35206,"대전광역시 서구 청사로 282 2동 104호 (둔산동, 수정타운아파트)",042-483-0202,,,4,58,0,,5,19,17,,,미운영,2012-05-31,,,,일반,2020-02-10
"대전광역시",서구,3148006870,푸른한양어린이집,가정,Y,35251,"대전광역시 서구 문정로 131 4동 101호 (탄방동, 공작한양아파트)",042-364-1108,,,3,105,0,,5,20,17,,,운영,2003-05-02,,,,일반,2020-02-10
"대전광역시",서구,3148015423,푸우어린이집,가정,Y,35202,"대전광역시 서구 만년남로 8 106동 106호 (만년동, 상록수아파트)",042-472-8888,042-472-8888,,3,79,0,,5,15,15,,,미운영,2006-05-09,,,,일반,2020-02-10
"대전광역시",서구,3148038635,풀잎어린이집,가정,Y,35251,"대전광역시 서구 문예로 16 10동 104호 (탄방동, 한가람아파트)",042-487-6445,,,3,59,0,,6,19,18,,,미운영,2006-07-27,,,,일반,2020-02-10
"대전광역시",서구,3148014481,프뢰벨어린이집,가정,Y,35265,"대전광역시 서구 대덕대로 150 117동 102호 (갈마동, 큰마을아파트)",042-533-3405,042-532-0676,,3,100,0,,7,20,18,,,미운영,2006-03-02,,,,일반,2020-02-10
"대전광역시",서구,3148024451,피노키오어린이집,가정,Y,35235,"대전광역시 서구 둔산남로 30 108동 102호 (둔산동, 녹원아파트)",042-489-6555,042-489-6555,,3,68,0,,8,20,20,,,미운영,2010-07-29,,,,일반,2020-02-10
"대전광역시",서구,3148035375,피아제어린이집,민간,Y,35277,대전광역시 서구 신갈마로141번길 42 (갈마동),042-524-2088,042-524-2077,,5,220,0,,6,49,14,,,운영,2008-07-01,,,,일반,2020-02-10
"대전광역시",서구,3148041348,하나별어린이집,가정,Y,35364,"대전광역시 서구 관저북로 14 406동 101호 (관저동, 원앙마을4단지아파트)",042-544-3070,,,3,69,0,,3,12,11,,,미운영,2006-03-06,,,,일반,2020-02-10
"대전광역시",서구,3148042691,하늘뜰어린이집,가정,Y,35263,"대전광역시 서구 문정로90번길 60 107동 101호 (탄방동, 한우리아파트)",070-8202-3435,,,4,65,1,,7,19,18,,,미운영,2005-11-08,,,,일반,2020-02-10
"대전광역시",서구,3148043502,하늘린어린이집,가정,Y,35355,"대전광역시 서구 도안동로 183 1506동 103호 (도안동, 도안아이파크)",042-331-2159,042-543-2002,,4,71,0,,6,20,20,,,미운영,2013-11-22,,,,일반,2020-02-10
"대전광역시",서구,7758000028,하늘빛어린이집,가정,Y,35390,대전광역시 서구 가수원중로57번길 56 (가수원동),042-541-5006,042-545-1569,ukl408@hanmail.net,4,71,0,,5,20,19,,,운영,2003-03-02,,,,시간연장형,2020-02-10
"대전광역시",서구,3148039347,하늘호수어린이집,가정,Y,35228,"대전광역시 서구 둔산로 15 104동 104호 (둔산동, 향촌아파트)",042-368-4322,042-368-4322,,4,66,0,,6,20,18,,,미운영,2005-07-15,,,,시간연장형,2020-02-10
"대전광역시",서구,3148029757,하람어린이집,가정,Y,35359,"대전광역시 서구 관저북로 52 108동 102호 (관저동, 대자연마을아파트)",042-544-9809,042-352-9995,,3,155,0,,5,20,20,,,미운영,2007-03-19,,,,일반,2020-02-10
"대전광역시",서구,6518000611,하랑어린이집,가정,Y,35376,"대전광역시 서구 관저서로 20 901동 103호 (관저동, 구봉마을9단지)",042-361-0022,042-361-0022,,3,40,0,,5,13,13,,,미운영,2005-01-28,,,,일반,2020-02-10
"대전광역시",서구,3148009708,하림어린이집,가정,Y,35386,"대전광역시 서구 가수원로 72 109동 105호 (가수원동, 은아아파트1단지)",042-542-2040,,,3,105,0,,7,20,20,,,운영,2005-01-29,,,,시간연장형,2020-02-10
"대전광역시",서구,3148910377,하얀도담어린이집,민간,Y,35288,대전광역시 서구 도솔로267번길 22 (내동),042-533-4789,042-527-4789,song2449@naver.com,7,374,1,,14,122,83,,,운영,2002-02-05,,,,일반,2020-02-10
"대전광역시",서구,3148005662,하은어린이집,가정,Y,35314,"대전광역시 서구 갈마로 262 122동 103호 (내동, 맑은아침아파트)",042-365-1823,,,3,109,0,,6,20,20,,,운영,2006-03-01,,,,일반,2020-02-10
"대전광역시",서구,5688000662,하이캠어린이집,민간,Y,35224,대전광역시 서구 계룡로325번길 16 (월평동),042-488-9990,042-489-0233,,4,197,1,,4,58,23,,,운영,1998-03-05,,,,일반,2020-02-10
"대전광역시",서구,3148038917,한결어린이집,가정,Y,35373,"대전광역시 서구 관저로 84 805동 106호 (관저동, 구봉마을8단지)",042-362-7500,,star9550@naver.com,3,40,1,,6,15,14,,,미운영,2004-04-30,,,,일반,2020-02-10
"대전광역시",서구,8078000951,한국어린이집,민간,Y,35335,대전광역시 서구 제비네6길 86 (도마동),042-527-6147,042-535-6147,,7,365,2,,8,96,39,,,운영,2002-10-09,,,,일반,2020-02-10
"대전광역시",서구,3148031501,한마루어린이집,가정,Y,35247,"대전광역시 서구 둔산북로 160 106동 101호 (둔산동, 한마루아파트)",042-484-0354,042-484-0354,,5,74,2,,4,20,13,,,미운영,2010-10-15,,,,시간연장형,2020-02-10
"대전광역시",서구,3148273714,한밭어린이집,국공립,Y,35211,"대전광역시 서구 월평북로 11 , 한밭종합사회복지관 1층(월평동, 주공1단지아파트)",042-484-5552,042-484-4325,http://wvhanbat.or.kr/child,4,227,0,,9,47,39,,,미운영,1993-09-08,,,,장애아통합+시간연장형,2020-02-10
"대전광역시",서구,3148034380,한빛어린이집,가정,Y,35251,"대전광역시 서구 문정로 131 10동 106호 (탄방동, 공작한양아파트)",042-484-8369,,,3,84,0,,5,19,16,,,미운영,2006-05-10,,,,일반,2020-02-10
"대전광역시",서구,3148006716,한선생어린이집,가정,Y,35275,"대전광역시 서구 계룡로326번길 37 B동 102호 (갈마동, 공신빌라)",042-525-2026,042-301-3181,,3,71,0,,2,15,5,,,미운영,2006-04-03,,,,시간연장형,2020-02-10
"대전광역시",서구,3148004756,한솔어린이집,민간,Y,35315,대전광역시 서구 도산로253번길 25-6 (내동),042-534-1700,,,4,145,1,,8,32,28,,,운영,2000-03-18,,,,일반,2020-02-10
"대전광역시",서구,3148006768,한신어린이집,가정,Y,35268,"대전광역시 서구 계룡로536번길 9 102동 103호 (괴정동, 한신아파트)",042-534-0396,042-534-0396,pretty87@hanmail.net,4,102,0,,7,20,18,,,운영,2006-04-04,,,,일반,2020-02-10
"대전광역시",서구,7178000911,한아름어린이집,가정,Y,35346,"대전광역시 서구 배재로 155-7 102동 103호 (도마동, 경남아파트2단지)",042-538-7651,042-528-7651,,3,55,0,,2,20,8,,,미운영,2005-01-21,,,,시간연장형,2020-02-10
"대전광역시",서구,3148036035,한울어린이집,민간,Y,35311,대전광역시 서구 갈마로313번길 41-19 (가장동),042-526-5579,042-527-5553,,5,92,0,,7,34,17,,,운영,2004-12-31,,,,일반,2020-02-10
"대전광역시",서구,3148039667,해그림어린이집,가정,Y,35218,"대전광역시 서구 청사로 70 109동 108호 (월평동, 누리아파트)",042-489-5609,042-489-5609,,4,119,0,,6,20,20,,,미운영,2006-07-12,,,,일반,2020-02-10
"대전광역시",서구,7758001070,해누리어린이집,민간,Y,35296,대전광역시 서구 도산로321번길 18 (가장동),042-528-0512,042-528-0513,cafe.daum.net/djsunnuri,6,204,1,,11,71,48,,,운영,2005-12-26,,,,시간연장형,2020-02-10
"대전광역시",서구,3148018852,해달별어린이집,가정,Y,35373,"대전광역시 서구 관저로 84 803동 104호 (관저동, 구봉마을8단지)",042-368-7941,,,3,79,0,,6,18,16,,,미운영,2009-05-20,,,,일반,2020-02-10
"대전광역시",서구,3278000528,해든어린이집,민간,Y,35384,대전광역시 서구 관저동로 12,042-544-1004,042-544-1004,,3,73,1,,7,27,27,,,미운영,2017-01-18,,,,일반,2020-02-10
"대전광역시",서구,3148043706,해뜬어린이집,가정,Y,35383,"대전광역시 서구 구봉산북로 165 307동 105호 (관저동, 다온숲아파트)",042-551-3233,042-551-3233,,3,99,0,,7,20,20,,,미운영,2010-03-18,,,,시간연장형,2020-02-10
"대전광역시",서구,7938000894,해뜰어린이집,가정,Y,35371,"대전광역시 서구 관저로 51 512동 101호 (관저동, 구봉마을5단지)",042-542-8111,042-542-8111,,4,108,0,,5,20,20,,,운영,2007-12-13,,,,일반,2020-02-10
"대전광역시",서구,4958001460,해솔어린이집,가정,Y,35355,"대전광역시 서구 도안동로 177 115동 102호 (도안동, 수목토아파트)",042-543-1020,042-543-1020,,4,68,0,,5,20,20,,,미운영,2010-08-24,,,,일반,2020-02-10
"대전광역시",서구,4288001005,해와달어린이집,가정,Y,35202,"대전광역시 서구 만년남로 8 103동 107호 (만년동, 상록수아파트)",042-488-8891,042-488-8891,joop7630@naver.com,3,81,0,,5,15,13,,,미운영,2008-06-19,,,,시간연장형,2020-02-10
"대전광역시",서구,3148028568,해피맘어린이집,가정,Y,35201,"대전광역시 서구 만년로 45 101동 108호 (만년동, 초원아파트)",042-352-5644,,,3,55,0,,5,14,13,,,미운영,2004-01-19,,,,일반,2020-02-10
"대전광역시",서구,3148042653,해피베베어린이집,가정,Y,35358,"대전광역시 서구 관저북로 87 106동 104호 (관저동, 원앙마을1단지아파트)",070-8222-5105,,,4,102,0,,6,19,17,,,미운영,2009-04-03,,,,일반,2020-02-10
"대전광역시",서구,3148037316,해피아이어린이집,가정,Y,35217,"대전광역시 서구 월평동로 45 112동 105호 (월평동, 진달래아파트)",042-472-1833,,,3,99,0,,5,19,19,,,미운영,2010-01-12,,,,일반,2020-02-10
"대전광역시",서구,3148029039,해피키즈어린이집,가정,Y,35205,"대전광역시 서구 청사로 253 204동 103호 (둔산동, 꿈나무아파트)",042-362-0808,042-362-0808,,4,70,0,,7,18,18,,,미운영,2011-03-04,,,,시간연장형,2020-02-10
"대전광역시",서구,3148029102,햇님굿맘어린이집,가정,Y,35243,"대전광역시 서구 둔산북로 175 4동 101호 (둔산동, 햇님아파트)",042-488-9637,,,4,64,0,,7,20,20,,,미운영,2011-03-08,,,,시간연장형,2020-02-10
"대전광역시",서구,3148006749,햇님나라어린이집,가정,Y,35216,"대전광역시 서구 청사로 65 112동 106호 (월평동, 황실타운아파트)",042-489-3843,,,3,79,0,,6,19,18,,,미운영,2006-04-17,,,,일반,2020-02-10
"대전광역시",서구,3148011368,햇빛어린이집,가정,Y,35273,"대전광역시 서구 갈마로117번길 16-9 101호 (갈마동, 부길빌라)",042-526-3391,,hbch.ohpy.com,4,80,0,,4,18,5,,,미운영,1998-03-02,,,,시간연장형,2020-02-10
"대전광역시",서구,3148011844,햇빛촌어린이집,민간,Y,35205,"대전광역시 서구 문예로 174 관리소 1층 (둔산동, 샘머리아파트1단지)",042-472-1465,042-472-1465,,4,235,1,,10,52,30,,,운영,1999-10-08,,,,시간연장형,2020-02-10
"대전광역시",서구,3148023675,행복가득어린이집,가정,Y,35404,"대전광역시 서구 복수중로 30 107동 101호 (복수동, 오량마을마루미아파트)",042-320-6353,042-320-6353,,3,116,0,,4,18,10,,,미운영,2007-01-05,,,,일반+시간제보육,2020-02-10
"대전광역시",서구,3148037126,행복아이어린이집,가정,Y,35217,"대전광역시 서구 월평동로 45 103동 106호 (월평동, 진달래아파트)",042-320-1160,042-320-1160,,3,79,0,,5,18,12,,,미운영,2008-10-22,,,,일반,2020-02-10
"대전광역시",서구,3148028743,행복한어린이집,민간,Y,35405,대전광역시 서구 오량4길 55 (복수동),042-587-2233,042-586-2235,,7,275,1,,10,97,50,,,운영,2005-01-12,,,,일반,2020-02-10
"대전광역시",서구,7978001139,향촌꼬마숲어린이집,가정,Y,35228,"대전광역시 서구 둔산로 15 109동 103호 (둔산동,향촌아파트)",042-488-7877,042-488-7877,http://www.littleforest.co.kr/home/Dunsan/,4,67,0,,6,20,20,,,미운영,2012-05-18,,,,일반,2020-02-10
"대전광역시",서구,6898001288,헬로아트미미어린이집,가정,Y,35373,"대전광역시 서구 관저로 84 811동 104호 (관저동, 구봉마을8단지)",042-541-1003,042-541-1003,,3,79,0,,7,15,14,,,미운영,2008-01-30,,,,시간연장형,2020-02-10
"대전광역시",서구,2078001825,헬로아트베베어린이집,가정,Y,35376,"대전광역시 서구 관저서로 20 910동 103호(관저동, 구봉마을9단지)",042-543-8826,,,3,83,0,,8,19,19,,,미운영,2009-10-30,,,,시간연장형,2020-02-10
"대전광역시",서구,3088024835,헬로아트어린이집,민간,Y,35372,"대전광역시 서구 관저로 83 (관저동, 신선마을아파트)",042-544-0579,042-544-0690,,4,92,0,,7,29,29,,,운영,2018-02-23,,,,일반,2020-02-10
"대전광역시",서구,3148006282,현대어린이집,가정,Y,35231,대전광역시 서구 갈마역로25번길 27-7 (갈마동),042-486-6314,042-486-6313,,4,112,0,,7,20,18,,,운영,1995-05-23,,,,시간연장형,2020-02-10
"대전광역시",서구,3148007689,현어린이집,가정,Y,35205,"대전광역시 서구 문예로 174 114동 101호(둔산동, 샘머리아파트1단지)",042-487-8627,,,3,60,0,,6,19,13,,,미운영,2005-08-22,,,,시간연장형,2020-02-10
"대전광역시",서구,3568000166,호반별꽃어린이집,가정,Y,35356,"대전광역시 서구 원도안로 100 101동 101호 (도안동, 도안베르디움아파트)",042-543-8990,,,4,100,0,,7,20,20,,,운영,2015-09-04,,,,시간연장형,2020-02-10
"대전광역시",서구,3148042347,호반숲어린이집,가정,Y,35356,"대전광역시 서구 원도안로 100 110동 102호 (도안동, 도안베르디움)",042-541-1020,,,4,78,0,,7,20,20,,,미운영,2014-06-02,,,,일반,2020-02-10
"대전광역시",서구,2258010808,호산나어린이집,가정,Y,35364,"대전광역시 서구 관저북로 14 402동 105호 (관저동, 원앙마을4단지아파트)",042-545-0124,042-545-0124,,3,79,1,,1,13,1,,,미운영,2009-04-07,,,,일반,2020-02-10
"대전광역시",서구,5988000023,황실도담어린이집,가정,Y,35216,"대전광역시 서구 청사로 65 113동 102호 (월평동, 황실타운아파트)",042-484-0396,042-484-0396,,3,102,0,,4,17,16,,,미운영,2006-04-14,,,,일반,2020-02-10
"대전광역시",서구,3148041896,황토어린이집,가정,Y,35344,"대전광역시 서구 배재로 185 105동 101호 (도마동,대아아파트)",042-824-5279,042-824-5279,,3,97,0,,6,19,19,,,운영,2007-03-12,,,,일반,2020-02-10
"대전광역시",서구,5868000563,효성열린어린이집,민간,Y,35401,"대전광역시 서구 도산로 11 관리소 1층 (도마동, 효성타운아파트)",042-582-5004,042-582-5020,,4,178,1,,8,36,28,,,운영,1998-07-31,,,,일반,2020-02-10
"대전광역시",서구,3148203367,흑석어린이집,사회복지법인,Y,35426,대전광역시 서구 조련길 67 (흑석동),042-585-3284,042-581-3074,,5,326,1,,9,76,57,,,운영,1993-11-27,,,,시간연장형,2020-02-10
